F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,split,session,dialogue_id,utterance_id,turn_name,emotion,wav_path
23.22044,0.08845354,21.460651,23.352623,24.84836,3.3877087,120.9247,137.63493,19.66603,11.680531,0.10167872,0.74116313,0.049574513,0.06690938,0.14832023,0.09874572,1.4994743,1.0161717,1.1099817,0.9328562,0.019003568,0.9554824,28.363804,0.31837645,-1.3613487,-6.235262,15.671574,0.680582,-8.605016,-0.96553576,0.020540938,1.1525068,0.9409743,0.70538396,4.4036617,0.45302305,6.853894,0.5482851,25.137806,0.3268864,513.65063,0.36170778,1365.5571,0.20429318,-149.23434,-0.5660841,1578.6593,0.14724381,1056.1816,0.34233403,-151.99261,-0.52043664,2599.4714,0.09542517,947.26373,0.285376,-152.89911,-0.5077454,-15.693536,-0.32872552,23.17578,0.26516157,0.02707561,0.56227,-0.013788859,-0.95733774,0.034985263,0.60969853,36.65077,0.15567888,-0.78556275,-13.352669,26.33957,0.4522743,-8.52106,-1.5505215,-11.219822,20.634024,0.0013429716,0.0061863777,0.013337912,1.7969452,1.2635379,0.20071428,0.22211528,0.532,0.6201849,-45.676094,train,Session3,Ses03F_script01_3,51,Ses03F_script01_3_M038,sad,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M038.wav
24.824339,0.22313252,22.337313,23.846014,26.85046,4.5131474,205.18584,327.4849,25.53002,18.461658,0.17600171,0.86818033,0.05214736,0.11903154,0.2702613,0.21811393,2.1728299,1.444846,2.068233,1.783083,0.03571181,1.1102339,27.699524,0.42483643,-3.5249784,-3.759613,15.18162,0.80559766,-10.263952,-1.1075217,0.014358343,0.8414599,1.0853305,0.73459655,4.217165,0.52968574,5.4410477,0.8169878,19.986895,0.49902955,479.33136,0.31390274,1263.565,0.16548869,-124.215034,-0.76042134,1535.0157,0.12014405,928.43567,0.26465172,-126.00657,-0.71652484,2579.5952,0.08657346,885.91876,0.32074365,-127.9093,-0.6872525,-12.557948,-0.49192098,21.46637,0.3226233,0.03177559,0.5674853,-0.014575448,-0.88180685,0.060983304,0.77487576,33.991554,0.2315426,-6.641851,-2.4295511,20.281528,0.7138198,-11.396763,-1.2877835,-9.112825,18.751616,0.009250797,0.0059745023,0.019431664,2.2519352,1.4830508,0.25761905,0.22159392,0.3781818,0.4340364,-39.6963,train,Session3,Ses03F_script01_3,52,Ses03F_script01_3_M039,sad,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M039.wav
23.6042,0.124408476,20.801558,23.712763,26.368261,5.566704,29.85866,21.570803,20.484026,18.744205,0.16536157,0.85454416,0.060631976,0.10947174,0.25111556,0.19048359,2.3798387,1.645828,1.8806263,1.1332699,0.03589417,1.0744715,27.59897,0.39374626,-3.9572568,-2.9450905,16.388914,0.7652043,-7.984472,-1.4731246,0.019359162,1.0881854,1.1843092,0.7181555,3.9979873,0.6130706,6.287497,1.1904827,23.08885,0.42936984,556.689,0.41653606,1334.5066,0.17029382,-131.05034,-0.69382054,1573.4567,0.173383,1020.54895,0.303511,-132.56055,-0.66143507,2621.6335,0.11119221,899.4846,0.31853536,-134.8419,-0.6278232,-12.519323,-0.6067342,22.967983,0.3139139,0.026497746,0.7969598,-0.0068033044,-2.0112255,0.06388303,0.7253476,34.53094,0.21240743,-4.534594,-3.2771685,20.535412,0.81716377,-10.673558,-1.5779426,-8.80853,18.374498,0.0063507897,0.008197452,0.02020429,2.875883,1.9726858,0.17358974,0.13958706,0.30525,0.39183536,-39.93749,train,Session3,Ses03F_script01_3,53,Ses03F_script01_3_M040,sad,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M040.wav
21.073011,0.08827655,19.365826,21.530785,22.731277,3.3654518,83.060585,76.13318,21.916393,6.048092,0.112171784,0.7353498,0.053495035,0.07450153,0.1583312,0.104836166,1.7598126,0.9576738,1.5586139,1.0619975,0.022342945,1.0186105,24.504816,0.40101618,-1.3620735,-6.5705566,14.4854355,0.5476722,-8.849357,-0.965855,0.018880492,0.76621395,1.4297605,0.5865852,2.625699,0.7369124,4.951749,0.63973355,25.212814,0.32311106,530.4099,0.42899612,1269.2484,0.1345152,-152.75826,-0.5276517,1519.4004,0.19405472,1040.856,0.32498977,-154.92374,-0.4949369,2624.0693,0.096210964,837.44,0.48838216,-156.8591,-0.46820235,-12.694543,-0.47476253,23.13227,0.2914336,0.016016034,0.9221394,0.0038171483,2.6620393,0.038808495,0.51251864,32.422768,0.24859028,0.60161275,20.663748,19.259129,0.5607107,-9.192363,-1.5189071,-9.3249035,19.216476,0.0023015584,0.010130616,0.01726479,2.777778,2.1077282,0.10666667,0.04830459,0.312,0.34087536,-45.689983,train,Session3,Ses03F_script01_3,54,Ses03F_script01_3_M041,sad,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M041.wav
20.846506,0.061706513,19.542759,20.651081,22.405825,2.8630657,16.951393,4.3531404,4.4073534,12.684073,0.09736504,0.89211965,0.050424427,0.053548664,0.14167754,0.09125312,1.0975848,0.88452494,2.702342,2.1933374,0.018602652,1.1381915,26.962164,0.22581597,-4.7579427,-1.4203172,17.200756,0.69436336,-8.675655,-0.66020876,0.01826448,0.5232398,0.9036461,0.6054031,2.8237233,0.5188134,5.6280465,0.33920982,20.482498,0.3738481,414.02216,0.33518395,1226.6398,0.114153996,-164.56755,-0.4540026,1488.1898,0.12373538,887.86426,0.27052733,-167.12164,-0.4116185,2480.1128,0.059508175,739.4992,0.25283462,-166.83812,-0.41607022,-13.225772,-0.48381495,18.645155,0.34762186,0.032265954,0.39677048,-0.005218903,-1.5357128,0.04720685,0.64023215,33.988205,0.11047896,-6.970686,-1.7978897,37.38926,0.2259412,-9.780118,-0.8298454,-10.355044,20.21949,0.0044719023,0.008225581,0.012631349,2.0618558,1.3986014,0.12,0.08916277,0.45799997,0.40266117,-46.5255,train,Session3,Ses03F_script01_3,55,Ses03F_script01_3_M042,sad,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M042.wav
20.388868,0.042550407,19.479275,20.32559,21.305418,1.8261433,37.872837,0.9699863,6.7461486,9.215602,0.07406239,0.63890356,0.049060017,0.051891804,0.09387008,0.044810064,1.3898724,1.3742348,1.0078753,0.6602498,0.013717465,0.8650871,27.394054,0.21208097,-2.413473,-2.1882167,15.029347,0.62331694,-7.01468,-0.71997344,0.01842881,0.6947016,1.2678533,0.66940546,3.0467925,0.44066638,7.186626,0.49645737,26.154564,0.20643978,446.03503,0.2846532,1353.7134,0.15619595,-165.604,-0.44266096,1528.9038,0.112837076,991.5664,0.19686751,-167.89194,-0.40537307,2569.606,0.06602474,898.17566,0.22480729,-168.5917,-0.39523488,-15.103887,-0.30386397,23.41703,0.17684263,0.012980854,1.104309,-0.0016512821,-3.9314575,0.028935641,0.5100759,35.458748,0.108553186,-2.5532694,-3.769343,29.03103,0.41350713,-4.7723217,-1.2882398,-12.228657,22.209831,-0.0019069705,0.010363257,0.010435402,1.6260164,1.3736265,0.12,0.049396355,0.4883333,0.6852109,-50.569145,train,Session3,Ses03F_script01_3,56,Ses03F_script01_3_M043,sad,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M043.wav
36.4728,0.061147194,35.758152,36.341442,37.23399,1.4758377,121.23573,91.37894,12.067162,10.280966,0.08692786,0.53722745,0.058835037,0.062106296,0.10847524,0.0496402,1.1605158,0.62603694,0.6576006,0.55217624,0.016207043,0.49443677,26.935688,0.19059858,-0.80942476,-9.163245,16.072388,0.3740543,-10.614679,-0.5852288,0.030667398,1.7464293,1.2829422,0.56968427,7.750379,0.23925602,3.2076068,1.6059864,19.26809,0.32227203,710.329,0.25748083,1427.2473,0.15010647,-169.5771,-0.39243105,1731.5161,0.1344591,1026.369,0.24446881,-163.80385,-0.42654273,2831.777,0.08525574,814.3057,0.28217158,-165.21996,-0.40638614,-13.147885,-0.42172363,24.414904,0.30069163,0.018102359,0.9243357,-0.0028183125,-2.7454073,0.027731465,0.2656091,30.65437,0.13319728,-3.2547896,-3.5461564,16.072418,0.6079556,-16.33829,-0.38962278,-12.801751,22.216469,-0.0070833485,0.0045911097,0.013416502,1.775148,1.5015016,0.128,0.045343135,0.514,0.49366385,-50.91591,train,Session3,Ses03F_script01_3,57,Ses03F_script01_3_F032,sad,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_F032.wav
40.32543,0.06572235,38.096573,40.50895,42.85692,4.7603455,61.48932,61.91385,43.741272,63.320404,0.21689841,0.82085305,0.06541719,0.17405753,0.33042017,0.26500297,3.4352694,2.1746917,2.3031535,2.2331574,0.05117566,1.2316458,22.717316,0.39195377,-7.0716834,-1.7639098,17.566763,0.67135364,-16.672026,-0.80972105,0.027598215,2.3535748,1.0544989,0.68143916,9.352852,0.33267447,8.235689,1.159043,16.283682,0.6409822,780.2832,0.26800916,1360.8405,0.19943024,-141.2059,-0.595506,1841.5261,0.12682667,1018.59045,0.30727872,-133.92252,-0.62807477,2821.8845,0.09928069,1036.7719,0.3567531,-134.25458,-0.622677,-11.678933,-0.6439241,20.322426,0.46014425,0.029377295,0.55061734,-0.008927796,-1.2763525,0.08992281,0.8935439,25.259508,0.34527647,-9.553272,-1.578691,15.844215,0.92155254,-24.91671,-0.56897473,-8.174041,16.296972,0.0003295728,0.003492023,0.02832962,1.983664,1.6431925,0.21857142,0.2215161,0.34466666,0.38956156,-37.872482,train,Session3,Ses03F_script01_3,58,Ses03F_script01_3_F033,sad,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_F033.wav
24.621952,0.012228904,24.354164,24.63296,24.881535,0.52737045,10.667114,0.97763014,-1.0675526,5.5831413,0.07576376,0.2865409,0.05157885,0.07557097,0.09157028,0.03999143,0.45571345,0.24448155,0.3159564,0.1927172,0.010854118,0.3959187,22.831211,0.31935862,-5.249104,-1.6023662,17.85689,0.5534201,-7.124544,-0.91502035,0.017125996,0.65364337,0.9942677,0.7500858,6.416647,0.1504986,8.176968,0.36305067,26.390663,0.30431882,542.93054,0.27823192,1531.394,0.1662673,-180.06313,-0.3228907,1647.3077,0.1388325,1222.3933,0.30248624,-181.88898,-0.2911555,2586.2004,0.119705155,1018.181,0.2843998,-181.73315,-0.293523,-19.643185,-0.23563354,25.198837,0.29168054,0.015090111,0.6556087,-0.0055460804,-1.2125157,0.018450813,0.23153636,33.705048,0.14472538,10.886872,0.47209486,38.26912,0.2036118,-7.794277,-1.1858512,-7.1675076,17.654272,0.002180944,0.014340907,0.009983068,3.90625,0.3984064,0.26999998,0.0,1.105,0.095,-53.141647,train,Session3,Ses03F_script01_3,59,Ses03F_script01_3_M045,happy,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M045.wav
26.051626,0.05142931,24.72928,25.894297,27.129944,2.4006634,23.354448,11.844973,8.119214,8.05018,0.11793972,0.6958761,0.05052559,0.07562211,0.18858463,0.13805903,1.4625772,0.9107049,1.3880224,0.8445568,0.0236955,0.9917791,25.960522,0.34903038,-3.1792178,-2.09208,19.615885,0.6476848,-8.02173,-1.341154,0.019490045,0.5057809,0.9016746,0.5480848,4.825353,0.44291183,5.918866,0.86317456,27.44627,0.266395,563.6786,0.38833585,1399.908,0.20361109,-146.3217,-0.5801251,1634.0112,0.16102108,951.7323,0.22858289,-148.93764,-0.5344441,2680.066,0.10767544,1034.1592,0.3037155,-150.1669,-0.5168424,-14.131192,-0.41818696,23.76183,0.3071032,0.033406906,0.5828347,-0.0053680823,-2.7446513,0.04716301,0.59527767,35.44301,0.20058101,-0.5842081,-16.078663,25.341421,0.6397399,-10.088765,-1.4757091,-8.767371,17.955969,0.0006869206,0.010911607,0.014717572,2.1212122,1.5384616,0.176,0.14347124,0.37666667,0.3432524,-44.791138,train,Session3,Ses03F_script01_3,60,Ses03F_script01_3_M046,happy,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_M046.wav
42.17121,0.040245783,40.780228,42.19736,44.01798,3.237751,37.593067,8.605616,13.131644,6.5214524,0.15058944,0.7285844,0.06368371,0.09308698,0.24183664,0.17815292,2.656972,1.7333567,2.2813087,1.3537644,0.031719863,0.94233847,21.890127,0.34868252,-8.834283,-1.0674239,17.6661,0.45844206,-10.2744055,-0.8157472,0.017942106,0.9942842,1.0297221,0.5202391,8.941579,0.25862113,7.349637,0.8915487,11.704198,0.90127707,867.1977,0.28410742,1347.9722,0.19073722,-176.13884,-0.35054332,1827.8972,0.14677294,1158.2478,0.34547833,-168.57681,-0.40553877,2797.2852,0.08600466,1002.17194,0.17532644,-168.91513,-0.4007269,-7.9653277,-0.7890592,16.134323,0.48439598,0.024419101,0.6421551,-0.0009156576,-13.955385,0.075688854,0.5366262,24.218716,0.29620627,-16.159962,-0.7739686,15.281904,0.91799366,-22.24405,-0.47572204,-8.288679,17.150356,-0.005343588,0.0075118053,0.02270869,3.2679741,0.88105726,0.19,0.14177448,0.73800004,0.7557354,-44.53699,train,Session3,Ses03F_script01_3,61,Ses03F_script01_3_F035,happy,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_F035.wav
20.41818,0.1263435,18.18998,20.055964,23.098343,4.9083633,148.78105,165.10782,32.705326,27.71038,0.194908,0.7034262,0.08510599,0.14806037,0.28337815,0.19827217,2.361531,1.4001322,1.9222493,1.3609556,0.047414858,0.7649937,28.325989,0.34954467,-4.104625,-2.508828,20.50727,0.53810954,-3.1091263,-2.6067386,0.015930394,0.8926699,1.1360828,0.62016124,3.0215955,0.62636966,5.0492535,1.2527303,25.02911,0.31400657,618.27014,0.3956747,1367.7665,0.17175725,-147.33989,-0.5675814,1640.6921,0.17092218,994.3146,0.2960658,-150.13667,-0.52650183,2682.2725,0.122126944,999.78217,0.2660021,-151.3296,-0.5102418,-12.724187,-0.5091602,22.654703,0.30415198,0.0069203633,2.1051302,-0.0016095912,-5.075384,0.07086115,0.42106697,35.88024,0.20317587,-4.316687,-2.8157165,24.606133,0.6050155,0.05729106,130.62363,-9.645087,18.793726,-0.0063726166,0.0066207265,0.039005734,2.2452505,1.7421603,0.14899999,0.092676856,0.3672727,0.3968991,-39.227306,train,Session2,Ses02M_script01_1,0,Ses02M_script01_1_M003,sad,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M003.wav
19.994455,0.07248242,18.812603,20.111654,21.024666,2.2120628,36.102306,20.73417,11.105757,9.011052,0.13435543,0.63366777,0.07123376,0.09705769,0.18892503,0.11769127,1.5802208,1.5576053,1.9537821,1.3530848,0.035642315,0.6439757,29.777176,0.26628572,0.51051456,13.317699,19.30715,0.49486926,-7.052571,-1.2430013,0.017787402,0.5008576,1.2438227,0.54654604,2.3465686,0.606227,4.108243,0.93386364,25.376114,0.2593277,595.8973,0.3798225,1296.9177,0.13591774,-159.05185,-0.4894205,1646.2318,0.1849647,990.1832,0.2663347,-161.53348,-0.45058468,2703.5444,0.108817145,872.44006,0.2685525,-162.4624,-0.43797943,-13.5446205,-0.38251093,23.706997,0.2631495,0.013614556,1.1938858,-0.005110914,-3.0935056,0.06452145,0.28255093,36.032494,0.14034595,0.019909883,490.023,24.820444,0.6422791,-7.718846,-1.8976138,-13.045484,22.10582,-0.008151413,0.004183039,0.028095556,2.5,1.2658229,0.16,0.18099724,0.50666666,0.5054261,-43.48449,train,Session2,Ses02M_script01_1,1,Ses02M_script01_1_M004,sad,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M004.wav
20.148867,0.05660488,19.325502,20.385662,21.073261,1.7477589,52.71776,70.66811,7.960143,10.055333,0.17672566,0.51786906,0.09892438,0.15096803,0.25197238,0.153048,1.7460003,0.9410034,1.4929363,1.1858205,0.039888572,0.57443213,27.585947,0.38659436,-2.629283,-3.0504217,20.751652,0.49577808,-4.9516973,-1.6582075,0.013344783,0.85785604,1.1298625,0.8537936,3.1897695,0.40802583,4.170295,1.1311196,27.526072,0.26627922,624.7901,0.4058563,1433.7426,0.18820852,-134.76195,-0.6632921,1596.3438,0.16787612,1156.0865,0.2879025,-138.4314,-0.6112451,2631.0605,0.11567216,1017.84015,0.30363652,-141.35112,-0.5683804,-12.340901,-0.35273358,25.601892,0.25095925,0.019227372,0.706032,-0.0019435599,-7.9227304,0.063096575,0.22919515,38.915863,0.20564795,-3.0646625,-3.0789297,16.55043,0.8609828,-1.5561249,-6.0399957,-9.826762,17.908266,-0.0063361004,0.009943733,0.02899519,3.7414968,2.0761247,0.15166667,0.13421582,0.30666664,0.31721008,-41.036755,train,Session2,Ses02M_script01_1,2,Ses02M_script01_1_M005,sad,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M005.wav
29.064243,0.1430896,25.269289,28.955254,31.716381,6.447092,49.929363,44.659817,33.00108,47.641354,0.3245669,0.6295659,0.13704126,0.28290093,0.4845754,0.34753412,3.88517,2.3830423,3.0772161,1.3910758,0.09439279,0.71266466,29.200346,0.26768103,0.43527177,26.236864,18.482542,0.7399213,-5.6105556,-2.1373813,0.017477341,1.0603402,1.1007804,0.60539037,6.1429963,0.4144568,8.82245,0.94690275,24.580439,0.39004833,613.91943,0.34689674,1370.8506,0.16729884,-92.97101,-0.9931328,1653.7488,0.16037191,1062.3787,0.35573405,-94.93933,-0.90868574,2682.9302,0.094150886,925.7222,0.49626723,-96.70366,-0.87518376,-13.461099,-0.5892649,22.995562,0.35229978,0.027946351,0.8808862,-0.0073468764,-1.8531357,0.12235397,0.5247374,30.74089,0.26878998,2.7461553,4.5843635,18.002748,0.88843334,-6.4900103,-2.1824267,-10.891151,19.661526,0.0010551283,0.0025918544,0.055783108,3.3527699,2.2058825,0.25533333,0.17473282,0.17799999,0.2590804,-32.988922,train,Session2,Ses02M_script01_1,3,Ses02M_script01_1_M009,frustrated,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M009.wav
37.006065,0.076029874,34.640865,37.053886,39.130432,4.489567,43.737656,17.054241,41.32538,32.163353,0.20136541,0.76336944,0.061636947,0.13973723,0.32516414,0.26352718,1.9730692,1.0450901,3.5930333,2.232404,0.053588256,0.92056775,32.036564,0.21413358,-3.7719567,-2.9820054,16.984077,0.62317747,-9.50877,-0.87562597,0.030601807,1.7479262,0.9379505,0.7844303,9.5406065,0.40501583,13.033679,0.63301545,25.759405,0.28653345,605.6652,0.31568155,1408.4359,0.17744477,-124.56032,-0.7227086,1669.7173,0.13197772,1016.0694,0.23470145,-117.498146,-0.7369737,2718.5293,0.07746372,985.59296,0.40522552,-119.9622,-0.69945735,-15.645061,-0.44192147,24.776094,0.26674792,0.053042788,0.4207033,-0.012046423,-0.91910505,0.0895263,0.5152947,36.249405,0.19151157,-7.6621504,-1.8918538,14.905255,0.917003,-15.626548,-0.44213095,-13.774705,23.493118,0.004903296,0.0039751995,0.023803936,2.5179856,1.8315018,0.24599999,0.19540726,0.28,0.31793082,-36.554535,train,Session2,Ses02M_script01_1,4,Ses02M_script01_1_F010,frustrated,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F010.wav
25.893488,0.102301635,23.346092,26.198063,28.20142,4.8553276,32.124653,18.276688,39.02463,22.658916,0.25175264,0.7721067,0.08456449,0.1856695,0.38167137,0.29710686,3.6786168,1.9360732,3.2886307,2.0446491,0.08270919,0.82299894,30.52152,0.23209883,2.5348089,3.9552763,19.441368,0.64883184,-3.77457,-3.2675822,0.0236856,0.8430686,1.2260844,0.58589214,4.2607436,0.5333099,7.169058,0.84390664,26.429377,0.3357981,645.6631,0.3715409,1373.8021,0.15847872,-116.84145,-0.79189235,1691.1387,0.17412864,1105.839,0.34150648,-119.848076,-0.7306151,2752.7786,0.1045349,977.3114,0.54034597,-121.62412,-0.7029513,-13.934958,-0.5283501,23.82199,0.32210144,0.019380879,1.0214713,-0.0060272166,-2.2542908,0.1265248,0.5096369,32.148342,0.23701009,4.2967906,3.0799792,18.155684,0.917158,-4.967332,-3.1711478,-14.844303,24.768894,-0.014352325,0.002137358,0.048747275,2.728513,2.0604396,0.206,0.23133813,0.24249999,0.3606678,-34.76297,train,Session2,Ses02M_script01_1,5,Ses02M_script01_1_M010,frustrated,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M010.wav
28.494785,0.17229007,23.730019,28.780182,32.40133,8.67131,46.127907,32.72942,31.908287,22.817366,0.33789632,0.632736,0.13790788,0.30455762,0.5091614,0.37125355,4.8876595,2.7981677,4.1752653,3.1097164,0.11290295,0.7255401,28.542856,0.40065673,0.36745673,34.730587,23.529789,0.640663,-4.27842,-2.926012,0.025135128,1.1183,1.3826952,0.6571854,4.9730663,0.5921696,6.9159675,1.1801273,24.283863,0.42110172,654.8429,0.35555798,1358.038,0.18937385,-94.395546,-0.9629451,1724.0388,0.15911123,1005.11945,0.3397128,-96.87483,-0.8793916,2741.4565,0.10092973,1005.0797,0.39235616,-98.11614,-0.85669965,-13.907004,-0.54274243,22.779825,0.36385208,0.023961129,0.96807027,-0.009557517,-1.6070963,0.14280546,0.5453983,31.784985,0.30393484,0.9362543,14.902348,22.793125,0.7581665,-5.639203,-2.4987695,-11.014605,19.185398,-0.0009229361,0.0031213914,0.07330231,3.8142622,2.8356965,0.19294116,0.113721274,0.1471875,0.18584661,-32.434467,train,Session2,Ses02M_script01_1,6,Ses02M_script01_1_M011,frustrated,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_M011.wav
35.74374,0.11062847,32.40619,36.96926,39.59395,7.1877594,48.988075,22.104849,50.898384,35.687145,0.23699084,0.5798977,0.122217506,0.18945798,0.34183216,0.21961465,2.7287707,1.5456278,1.7978712,1.3453429,0.06292976,0.7885995,26.999691,0.32303965,-3.9337149,-3.0446832,21.76145,0.5540602,-12.530274,-1.1922894,0.024347631,0.8147016,1.1810755,0.6724098,7.259263,0.50042975,7.1135416,1.4014113,18.176245,0.3460195,772.587,0.19248556,1364.8705,0.14293833,-110.557785,-0.79424816,1860.8698,0.108052626,940.7929,0.40169957,-111.2264,-0.7511106,2795.2336,0.06321602,995.3563,0.2441386,-111.83754,-0.7414798,-13.039583,-0.41682363,18.529251,0.36703,0.033822846,0.66229254,-0.014418801,-0.8346155,0.07081185,0.5355614,29.050638,0.23689918,-5.183512,-2.345598,21.973415,0.50342,-19.918287,-0.72886914,-11.686128,18.279814,0.01640489,0.0010477963,0.055008233,3.8793104,4.4052863,0.103,0.08786922,0.11444444,0.08833158,-37.340057,train,Session2,Ses02M_script01_1,7,Ses02M_script01_1_F011,frustrated,/scratch/data/bikash_rs/Vivek/dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script01_1/Ses02M_script01_1_F011.wav
